id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,region
trollwood-park,Trollwood Park,Fargo ,North Dakota,58102,18,4.0,46.92498370000001,-96.779505,no,none,ND,58102,13400,952533,USA,71084.55223880596,midwest
ellery-park-dgc,Ellery Park Disc Golf Course,Rugby ,North Dakota,58368,9,,48.3673138,-100.0041772,no,none,ND,58368,1590,99510,USA,62584.905660377364,midwest
fairmount-park-disc-golf-course,Fairmount Park Disc Golf Course,Fairmount ,North Dakota,58030,9,,46.05495910000001,-96.6022941,no,none,ND,58030,310,23162,USA,74716.12903225806,midwest
fordville-dam,Fordville Dam,Fordville ,North Dakota,58231,9,,48.2174934,-97.7906451,no,none,ND,58231,210,12880,USA,61333.33333333332,midwest
forestry-park,Forestry Park,Bottineau  ,North Dakota,58318,9,,48.8232541,-100.4565072,no,none,ND,58318,1760,125573,USA,71348.29545454546,midwest
fox-run-park,Fox Run Park,Fargo ,North Dakota,58104,4,,46.81617429999999,-96.8296069,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
iwen-park-north-disc-golf-course,Iwen Park North Disc Golf Course,Fargo ,North Dakota,58104,18,,46.803821,-96.799376,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
iwen-park-south-disc-golf-course,Iwen Park South Disc Golf Course,Fargo ,North Dakota,58104,9,,46.803821,-96.799376,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
milwaukee-mini-park-disc-golf-course,Milwaukee Mini Park Disc Golf Course,Fargo ,North Dakota,58104,7,,46.825501,-96.808183,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
osgood-park,Osgood Park,Fargo ,North Dakota,58104,6,,46.8183489,-96.8666563,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
stonebridge-2-park,Stonebridge #2 Park,Fargo ,North Dakota,58104,4,,46.8257938,-96.831229,no,none,ND,58104,22880,1962229,USA,85761.75699300699,midwest
general-sibley-park,General Sibley Park,Bismarck ,North Dakota,58504,24,,46.74585,-100.79472,no,none,ND,58504,13190,1009393,USA,76527.14177407126,midwest
millenium-park,Millenium Park,Lincoln ,North Dakota,58504,9,,46.7643916,-100.7054238,no,none,ND,58504,13190,1009393,USA,76527.14177407126,midwest
united-tribes-technical-college,United Tribes Technical College, Bismarck ,North Dakota,58504,9,,46.7686951,-100.7607133,no,none,ND,58504,13190,1009393,USA,76527.14177407126,midwest
harvey-disc-golf-course,Harvey Disc Golf Course,Harvey ,North Dakota,58341,9,,46.49223320000001,-87.35888670000001,no,none,ND,58341,1130,70455,USA,62349.557522123876,midwest
hazen-bay-disc-golf,Hazen Bay Disc Golf,Hazen ,North Dakota,58545,9,,47.503063,-101.6245438,no,none,ND,58545,1650,133103,USA,80668.48484848482,midwest
jamestown-reservoir-dgc-0,Jamestown Reservoir Disc Golf Course,Jamestown ,North Dakota,58401,24,5.0,46.94532529999999,-98.7056509,no,none,ND,58401,7960,517312,USA,64988.944723618086,midwest
klaus-park,Klaus Park,Jamestown ,North Dakota,58401,18,,46.905,-98.7164373,no,none,ND,58401,7960,517312,USA,64988.944723618086,midwest
jaycees-park,Jaycees Park,Dickinson ,North Dakota,58601,9,,46.8737197,-102.781536,no,none,ND,58601,13300,1095312,USA,82354.28571428571,midwest
optimist-disc-golf-course-memorial-park,Optimist Disc Golf Course at Memorial Park,Dickinson ,North Dakota,58601,12,,46.8877918,-102.7942862,no,none,ND,58601,13300,1095312,USA,82354.28571428571,midwest
patterson-lake-disc-golf-course,Patterson Lake Disc Golf Course,Dickinson ,North Dakota,58601,18,4.0,46.8666799,-102.8518675,no,none,ND,58601,13300,1095312,USA,82354.28571428571,midwest
larimore-dam,Larimore Dam,Larimore ,North Dakota,58251,9,,47.9337908,-97.6024103,no,none,ND,58251,950,62695,USA,65994.73684210527,midwest
leistikow-memorial-park,Leistikow Memorial Park,Grafton ,North Dakota,58237,18,,48.4215862,-97.4177817,no,none,ND,58237,2470,147993,USA,59916.19433198381,midwest
lincoln-drive-loop,Lincoln Drive - The Loop,Grand Forks ,North Dakota,58201,18,,47.9100192,-97.0232167,no,none,ND,58201,19790,1568560,USA,79260.2324406266,midwest
lincoln-drive-park-original,Lincoln Drive Park - Original,Grand Forks ,North Dakota,58201,18,,47.9099421,-97.0249571,no,none,ND,58201,19790,1568560,USA,79260.2324406266,midwest
riverside-park-8,Riverside Park,Grand Forks ,North Dakota,58201,9,,47.9396446,-97.0437271,no,none,ND,58201,19790,1568560,USA,79260.2324406266,midwest
mayville-disc-golf-course,Mayville Disc Golf Course,Mayville ,North Dakota,58257,9,5.0,47.4992884,-97.3339457,no,none,ND,58257,960,62102,USA,64689.58333333332,midwest
minot-air-force-base,Minot Air Force Base,Minot ,North Dakota,58705,9,,48.4251263,-101.3201205,no,none,ND,58705,270,5932,USA,21970.37037037037,midwest
msu-disc-golf-course,MSU Disc Golf Course,Minot ,North Dakota,58701,9,,48.2648531,-101.3046407,no,none,ND,58701,15130,1086352,USA,71801.18968935889,midwest
napoleon-park-dgc,Napoleon Park Disc Golf Course,Napoleon ,North Dakota,58561,9,,46.5011038,-99.7761815,no,none,ND,58561,440,28345,USA,64420.45454545455,midwest
no-mans-land,No Man's Land,Burlington ,North Dakota,58722,9,,48.2847778,-101.4334654,no,none,ND,58722,790,58830,USA,74468.35443037974,midwest
northern-dakota-railway,Northern Dakota Railway,Gardar ,North Dakota,58227,9,,48.5891607,-97.8739841,no,none,ND,58227,230,15028,USA,65339.130434782615,midwest
oakes-disc-golf-course,Oakes Disc Golf Course,Oakes ,North Dakota,58474,9,,46.1357365,-98.0905616,no,none,ND,58474,1220,80918,USA,66326.22950819673,midwest
oster-park-disc-golf-course,Oster Park Disc Golf Course,Ellendale ,North Dakota,58436,9,,46.005541,-98.5216239,no,none,ND,58436,770,44439,USA,57712.98701298701,midwest
polaris-park,Polaris Park,Minot ,North Dakota,58703,9,,48.2648531,-101.3046407,no,none,ND,58703,10560,699549,USA,66245.17045454546,midwest
rendevous-park-north-9,Rendevous Park - North 9,West Fargo ,North Dakota,58078,9,,46.8308529,-96.9203236,no,none,ND,58078,18400,1493338,USA,81159.67391304349,midwest
clone-rendevous-park-south-9,Rendevous Park - South 9,West Fargo ,North Dakota,58078,9,,46.8308529,-96.9203236,no,none,ND,58078,18400,1493338,USA,81159.67391304349,midwest
riverside-park-disc-golf-course-2,Riverside Park Disc Golf Course,Beulah ,North Dakota,58523,12,,47.2533718,-101.7839983,no,none,ND,58523,1670,138726,USA,83069.4610778443,midwest
ruger-park,Ruger Park,Devils Lake ,North Dakota,58301,9,,48.1223578,-98.8435278,no,none,ND,58301,4780,301012,USA,62973.22175732218,midwest
seeman-park-disc-golf-course,Seeman Park Disc Golf Course,Linton ,North Dakota,58552,9,,46.2479308,-100.2139069,no,none,ND,58552,750,46379,USA,61838.66666666666,midwest
sportsman-park-belfield-pond,Sportsman Park - Belfield Pond,Belfield ,North Dakota,58622,12,,46.880168,-103.2006099,no,none,ND,58622,870,72092,USA,82864.36781609195,midwest
sunset-park-disc-golf-course,Sunset Park Disc Golf Course,Mandan ,North Dakota,58554,18,2.0,46.8364522,-100.9044723,no,none,ND,58554,13310,959672,USA,72101.57776108189,midwest
tioga-park,Tioga Park,Tioga ,North Dakota,58852,9,,48.39836029999999,-102.9312914,no,none,ND,58852,1220,118534,USA,97159.01639344262,midwest
wade-davidsen-disc-golf-course-sundheim-park,Wade Davidsen Disc Golf Course at Sundheim Park,Fairview ,North Dakota,59221,9,3.0,47.8602139,-103.9708293,no,none,MT,59221,770,53124,USA,68992.20779220779,west
wahpeton-disc-golf-course,Wahpeton Disc Golf Course,Wahpeton ,North Dakota,58075,9,,46.27858079999999,-96.5983425,no,none,ND,58075,4110,272381,USA,66272.74939172747,midwest
watford-city-disc-golf-course,Watford City Tourist Park,Watford City ,North Dakota,58854,9,,47.8044061,-103.266978,no,none,ND,58854,4110,560191,USA,136299.51338199512,midwest
wilderness-park,Wilderness Park,Garrison ,North Dakota,58540,9,,47.6522225,-101.4157165,no,none,ND,58540,1230,82764,USA,67287.80487804877,midwest
woodland-park-2,Woodland Park,Hillsboro ,North Dakota,58045,9,,47.4081662,-97.0577293,no,none,ND,58045,1100,80828,USA,73480.0,midwest
adams-lake-disc-golf-course,Adams Lake Disc Golf Course,West Union ,Ohio,45693,9,,38.8134439,-83.5201478,no,none,OH,45693,3450,158563,USA,45960.289855072464,midwest
amelia,Amelia,Amelia ,Ohio,45102,9,1.0,39.0283966,-84.2177136,no,none,OH,45102,11540,639279,USA,55396.79376083188,midwest
arboretum-spiker-park,Arboretum-Spiker Park,Canton ,Ohio,44708,27,3.0,40.83430739999999,-81.4074238,no,none,OH,44708,12830,738882,USA,57590.179267342166,midwest
malone-university-disc-golf-course,Malone University Disc Golf Course ,Canton ,Ohio,44708,9,3.0,40.8138095,-81.4252984,no,none,OH,44708,12830,738882,USA,57590.179267342166,midwest
area-51,Area 51,Obetz ,Ohio,43207,18,4.0,39.86915379999999,-82.9692132,no,none,OH,43207,21530,817760,USA,37982.350209010685,midwest
arethusa-springs-dgc,Arethusa Springs Disc Golf Course,New Lexington ,Ohio,43764,18,,39.7061805,-82.2008056,no,none,OH,43764,3400,148560,USA,43694.11764705882,midwest
armco-park,Armco Park,Lebanon ,Ohio,45036,18,3.0,39.45865300000001,-84.280015,no,none,OH,45036,17910,1431299,USA,79916.19207146845,midwest
countryside-ymca,Countryside YMCA,Lebanon ,Ohio,45036,9,,39.4102021,-84.21124420000002,no,none,OH,45036,17910,1431299,USA,79916.19207146845,midwest
harmon-park,Harmon Park,Lebanon ,Ohio,45036,9,,39.4292364,-84.20109620000002,no,none,OH,45036,17910,1431299,USA,79916.19207146845,midwest
mason-sports-park-disc-golf-course,Mason Sports Park Disc Golf Course,Mason ,Ohio,45036,9,3.0,39.3766415,-84.2764583,no,none,OH,45036,17910,1431299,USA,79916.19207146845,midwest
ashland-high-school,Ashland High School,Ashland ,Ohio,44805,9,,40.8538463,-82.3252635,no,none,OH,44805,14800,809412,USA,54690.0,midwest
aumiller-park-disc-golf-course,Aumiller Park Disc Golf Course,Bucyrus ,Ohio,44820,18,2.0,40.805226,-82.9900809,no,none,OH,44820,8330,383845,USA,46079.831932773115,midwest
austintown-township-park,Austintown Township Park,Austintown ,Ohio,44406,18,,41.07001810000001,-80.7743412,no,none,OH,44406,11850,1175886,USA,99230.88607594935,midwest
mill-creek-metroparks-farm-field,Mill Creek Metroparks Farm - Field,Canfield ,Ohio,44406,9,,41.0099076,-80.7611438,no,none,OH,44406,11850,1175886,USA,99230.88607594935,midwest
mill-creek-metroparks-farm-forest,Mill Creek Metroparks Farm - Forest,Canfield ,Ohio,44406,18,,41.0099076,-80.7611438,no,none,OH,44406,11850,1175886,USA,99230.88607594935,midwest
bacon-woods-disc-golf-course,Bacon Woods Disc Golf Course,Vermillion ,Ohio,44089,9,,41.3837654,-82.32212750000002,no,none,OH,44089,8220,534219,USA,64990.145985401454,midwest
baldwin-wallace-college-disc-golf-course,Baldwin Wallace College Disc Golf Course,Berea ,Ohio,44017,16,2.0,41.3711165,-81.8478088,no,none,OH,44017,9010,517686,USA,57456.82574916759,midwest
balgriffen-park,Balgriffen Park,Dublin ,Ohio,43017,9,2.0,40.0847737,-83.1545146,no,none,OH,43017,20520,3086188,USA,150399.02534113062,midwest
battle-creek-disc-golf-course-prospect-park,Battle Creek Disc Golf Course at Prospect Park,Prospect ,Ohio,43342,9,,40.4501762,-83.1801048,no,none,OH,43342,1700,101672,USA,59807.058823529405,midwest
beatty-park-disc-golf-course,Beatty Park Disc Golf Course,Steubenville ,Ohio,43952,18,3.0,40.3550101,-80.6289912,no,none,OH,43952,7090,323940,USA,45689.70380818054,midwest
bellbrook-middle-school,Bellbrook Middle School,Bellbrook ,Ohio,45305,9,1.0,39.6610661,-84.07207240000002,no,none,OH,45305,5680,562118,USA,98964.43661971833,midwest
belmont-park,Belmont Park,Dayton ,Ohio,45420,18,3.0,39.7323856,-84.1322998,no,none,OH,45420,12500,525810,USA,42064.8,midwest
indian-riffle-park,Indian Riffle Park,Kettering ,Ohio,45420,18,3.0,39.68915629999999,-84.1138049,no,none,OH,45420,12500,525810,USA,42064.8,midwest
minerva-disc-golf-course,Bicentennial Park Disc Golf Course,Minerva ,Ohio,44657,9,3.0,40.7251943,-81.10045600000002,no,none,OH,44657,4710,234804,USA,49852.229299363054,midwest
big-buckeye-broughton,Big Buckeye at Broughton,Marietta ,Ohio,45750,18,5.0,39.453796,-81.4548848,no,none,OH,45750,12170,708427,USA,58210.92851273624,midwest
sasquatch-broughton-nature-and-wildlife-education-area,The Sasquatch at Broughton Nature and Wildlife Education Area,Marietta ,Ohio,45750,18,,39.457944,-81.449673,no,none,OH,45750,12170,708427,USA,58210.92851273624,midwest
birdie-hill-disc-golf-course,Birdie Hill Disc Golf Course,Cortland ,Ohio,44410,10,,41.3016402,-80.7533992,no,none,OH,44410,8940,529131,USA,59186.91275167785,midwest
outflow-disc-golf-mosquito-lake-state-park,Outflow Disc Golf at Mosquito Lake State Park,Cortland ,Ohio,44410,10,,41.3041268,-80.7665566,no,none,OH,44410,8940,529131,USA,59186.91275167785,midwest
squirrel-run-disc-golf-mosquito-lake-state-park,Squirrel Run Disc Golf at Mosquito Lake State Park,Cortland ,Ohio,44410,18,4.0,41.3035013,-80.7645617,no,none,OH,44410,8940,529131,USA,59186.91275167785,midwest
black-bear-disc-golf-shawnee-state-park,Black Bear Disc Golf at Shawnee State Park,West Portsmouth ,Ohio,45663,18,2.0,38.7380837,-83.2005237,no,none,OH,45663,2460,107885,USA,43855.69105691057,midwest
earl-thomas-conley-riverside-park,Earl Thomas Conley Riverside Park,West Portsmouth ,Ohio,45663,9,,38.7180754,-83.0471828,no,none,OH,45663,2460,107885,USA,43855.69105691057,midwest
black-river-disc-golf-course,Black River Disc Golf Course,Sullivan ,Ohio,44880,9,,41.1159027,-81.9147329,no,none,OH,44880,1310,63402,USA,48398.473282442734,midwest
blendon-woods-disc-golf-course,Blendon Woods Disc Golf Course,Westerville ,Ohio,43081,18,3.0,40.077427,-82.88795350000002,no,none,OH,43081,32600,2281592,USA,69987.4846625767,midwest
hoover-dam-brent-hambrick-memorial-disc-golf-course,Brent Hambrick Memorial Disc Golf Course at Hoover Dam,Columbus ,Ohio,43081,27,4.0,40.1081224,-82.8773688,no,none,OH,43081,32600,2281592,USA,69987.4846625767,midwest
boardman-park,Boardman Park Disc Golf Course ,Boardman ,Ohio,44512,18,,41.0222029,-80.6508532,no,none,OH,44512,17100,965381,USA,56455.029239766074,midwest
boettler-park,Boettler Park,Green ,Ohio,44720,9,1.0,40.9179305,-81.4668313,no,none,OH,44720,20820,1553303,USA,74606.29202689722,midwest
bremenfest-park,Bremenfest Park,New Bremen ,Ohio,45869,9,2.0,40.4406041,-84.3742475,no,none,OH,45869,2360,202714,USA,85895.7627118644,midwest
brentwood-park-0,Brentwood Park,Northwood ,Ohio,43619,9,1.0,41.6143515,-83.5316729,no,none,OH,43619,3800,218132,USA,57403.157894736825,midwest
bristol-park,Bristol Park,Waverly ,Ohio,45690,9,,39.1330176,-82.96437370000002,no,none,OH,45690,5790,293379,USA,50669.9481865285,midwest
parma-disc-golf-course-veterans-memorial-park,Broda Disc Golf Course at Veterans Memorial Park,Parma ,Ohio,44134,18,3.0,41.391856,-81.71072170000002,no,none,OH,44134,20470,980143,USA,47881.924767953096,midwest
buck-creek-state-park,Buck Creek State Park,Springfield ,Ohio,45502,18,2.0,39.965873,-83.729528,no,none,OH,45502,8100,553085,USA,68282.09876543209,midwest
buckeye-central-disc-golf-course,Buckeye Central Disc Golf Course,New Washington ,Ohio,44854,9,,40.9508554,-82.84750240000002,no,none,OH,44854,900,49343,USA,54825.555555555555,midwest
burnet-woods-univ-cincinnati,Burnet Woods (Univ. of Cincinnati),Cincinnati ,Ohio,45220,9,,39.136014,-84.5186882,no,none,OH,45220,5730,407654,USA,71143.80453752182,midwest
burr-oak-state-park,Burr Oak State Park,Glouster ,Ohio,45732,18,2.0,39.5309607,-82.035278,no,none,OH,45732,1940,79876,USA,41173.195876288664,midwest
cabin-creek,Cabin Creek,Hamilton ,Ohio,45013,18,3.0,39.4913887,-84.59064040000001,no,none,OH,45013,25410,1458918,USA,57415.11216056671,midwest
millikin-mile,Millikin Mile,Hamilton ,Ohio,45013,18,3.0,39.4112408,-84.5938307,no,none,OH,45013,25410,1458918,USA,57415.11216056671,midwest
caesars-ford-park,Caesars Ford Park - Campground,Xenia ,Ohio,45385,9,,39.6625685,-83.8352699,no,none,OH,45385,18420,1249283,USA,67822.09554831705,midwest
caesars-ford-park-championship,Caesars Ford Park - Championship,Xenia ,Ohio,45385,18,,39.6639748,-83.83368990000002,no,none,OH,45385,18420,1249283,USA,67822.09554831705,midwest
xenia-rotary-dgc,Xenia Rotary Disc Golf Course,Xenia ,Ohio,45385,18,4.0,39.6928734,-83.937788,no,none,OH,45385,18420,1249283,USA,67822.09554831705,midwest
cahoon-creek-disc-golf,Cahoon Creek Disc Golf,Bay Village ,Ohio,43140,9,4.0,41.48666179999999,-81.9257147,no,none,OH,43140,9550,589103,USA,61686.1780104712,midwest
camp-carl-disc-golf-course,Camp Carl Disc Golf Course,Ravenna ,Ohio,44266,18,,41.1171073,-81.1011657,no,none,OH,44266,15980,797684,USA,49917.64705882352,midwest
grassman-west-branch-state-park,The Grassman at West Branch State Park,Ravenna ,Ohio,44266,18,,41.13398660000001,-81.0937375,no,none,OH,44266,15980,797684,USA,49917.64705882352,midwest
west-branch-state-park,West Branch State Park,Ravenna ,Ohio,44266,9,,41.1396683,-81.1394217,no,none,OH,44266,15980,797684,USA,49917.64705882352,midwest
carter-park,Carter Park,Bowling Green ,Ohio,43402,18,1.0,41.368453,-83.6222628,no,none,OH,43402,14180,872404,USA,61523.554301833574,midwest
centennial-park-14,Centennial Park,Tontogany ,Ohio,43402,9,,41.4219786,-83.73817530000002,no,none,OH,43402,14180,872404,USA,61523.554301833574,midwest
cedarville-university,Cedarville University,Cedarville ,Ohio,45314,18,3.0,39.7495287,-83.81263299999998,no,none,OH,45314,1620,97279,USA,60048.76543209878,midwest
centerville-mills-park,Centerville Mills Park,Aurora ,Ohio,44023,9,,41.3476143,-81.3361328,no,none,OH,44023,9550,1409479,USA,147589.42408376964,midwest
charles-mill-lake,Charles Mill Lake Park,Mansfield ,Ohio,44903,9,,40.770906,-82.37218399999998,no,none,OH,44903,12070,652646,USA,54071.74813587407,midwest
ontario-christian-church,Ontario Christian Church,Mansfield ,Ohio,44903,9,,40.7821613,-82.62100500000003,no,none,OH,44903,12070,652646,USA,54071.74813587407,midwest
clarence-darrow-park-youngs-run,Clarence Darrow Park (Young's Run),Warren ,Ohio,44483,18,5.0,41.2814649,-80.8302707,no,none,OH,44483,11400,481868,USA,42269.122807017535,midwest
kent-state-university-trumbull,Kent State University -Trumbull,Warren ,Ohio,44483,9,,41.247012,-80.76973609999997,no,none,OH,44483,11400,481868,USA,42269.122807017535,midwest
clark-state-community-college,Clark State Community College,Springfield ,Ohio,45505,9,,39.8957805,-83.79921920000002,no,none,OH,45505,8140,284529,USA,34954.422604422594,midwest
