id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr,county_clean
plantation-heritage-disc-golf-course,Plantation Heritage Disc Golf Course,Plantation,Florida,33317,18,4,26.106748,-80.2308788,no,none,FL,33317,18600,1209252,USA,65013.54839,Plantation,Broward County,26.106748,-80.2308788,Broward County
eglin-air-force-base,Post'l Point Disc Golf at Eglin Air Force Base,Eglin Air Force Base,Florida,32542,18,4,30.4828063,-86.4789784,no,none,FL,32542,1540,63114,USA,40983.11688,Eglin%20Air%20Force%20Base,Okaloosa County,30.4828063,-86.4789784,Okaloosa County
radford-dgc,Radford Disc Golf Course,Pensacola,Florida,32508,9,,30.488124,-87.1814233,no,none,FL,32508,1060,33239,USA,31357.54717,Pensacola,Escambia County,30.488124,-87.1814233,Escambia County
reed-canal-park-disc-golf-course,Reed Canal Park Disc Golf Course,South Daytona,Florida,32119,18,3,29.1536742,-81.015735,no,none,FL,32119,10820,474637,USA,43866.63586,South%20Daytona,Volusia County,29.1536742,-81.015735,Volusia County
river-city-nature-park-alpha,River City Nature Park - Alpha,DeBary,Florida,32713,18,4,28.8459115,-81.3327722,no,none,FL,32713,10270,689308,USA,67118.59786,DeBary,Volusia County,28.8459115,-81.3327722,Volusia County
river-city-nature-park-barwick,River City Nature Park - Barwick,DeBary,Florida,32713,18,5,28.8459115,-81.3327722,no,none,FL,32713,10270,689308,USA,67118.59786,DeBary,Volusia County,28.8459115,-81.3327722,Volusia County
riverside-church-disc-golf-course,Riverside Church Disc Golf Course,Fort Myers,Florida,33912,18,,26.544483,-81.811541,no,none,FL,33912,9650,1165499,USA,120777.0984,Fort%20Myers,Lee County,26.544483,-81.811541,Lee County
riviera-bay-park,Riviera Bay Park,St. Petersburg,Florida,33702,1,,27.846829,-82.628663,no,none,FL,33702,15560,968569,USA,62247.36504,St.%20Petersburg,Pinellas County,27.846829,-82.628663,Pinellas County
ronnie-van-zant-memorial,Ronnie Van Zant Memorial,Green Cove Springs,Florida,32043,36,3,30.046803,-81.7946795,no,none,FL,32043,16040,1262352,USA,78700.24938,Green%20Cove%20Springs,Clay County,30.046803,-81.7946795,Clay County
sawmill-disc-golf-course,Sawmill Disc Golf Course,Ocala,Florida,34482,20,4,29.2201121,-82.0473285,no,none,FL,34482,8670,519668,USA,59938.63899,Ocala,Marion County,29.2201121,-82.0473285,Marion County
shady-brook-greenway-park,Shady Brook Greenway Park,Lake Panasoffkee,Florida,33585,9,,28.7594828,-82.0961925,no,none,FL,33585,530,27161,USA,51247.16981,Lake%20Panasoffkee,Sumter County,28.7594828,-82.0961925,Sumter County
showmens-dgc,Showmen's Disc Golf Course,Riverview,Florida,33578,18,,27.8662779,-82.3782483,no,none,FL,33578,26140,1486719,USA,56875.24866,Riverview,Hillsborough County,27.8662779,-82.3782483,Hillsborough County
silent-lake-disc-golf-course,Silent Lake Disc Golf Course,Deerfield Beach,Florida,33442,18,,26.3136503,-80.1546879,no,none,FL,33442,14410,849040,USA,58920.19431,Deerfield%20Beach,Broward County,26.3136503,-80.1546879,Broward County
southwest-middle-school,Southwest Middle School,Palm Bay,Florida,32909,6,,27.9903211,-80.6597518,no,none,FL,32909,16350,783667,USA,47930.70336,Palm%20Bay,Brevard County,27.9903211,-80.6597518,Brevard County
springfield-disc-golf-course-klutho-park,Springfield Disc Golf Course at Klutho Park,Jacksonville,Florida,32206,18,5,30.338015,-81.6574189,no,none,FL,32206,7250,237520,USA,32761.37931,Jacksonville,Duval County,30.338015,-81.6574189,Duval County
sun-n-fun-rv-resort,Sun-N-Fun RV Resort,Sarasota,Florida,34240,9,,27.3386579,-82.4268063,no,none,FL,34240,6530,1018873,USA,156029.5559,Sarasota,Sarasota County,27.3386579,-82.4268063,Sarasota County
suncoast-golf-center,Suncoast Golf Center,Sarasota,Florida,34243,9,,27.4027271,-82.5455474,no,none,FL,34243,15440,1110602,USA,71930.18135,Sarasota,Manatee County,27.4027271,-82.5455474,Manatee County
sunset-disc-golf-course,Sunset Disc Golf Course,Gulf Breeze,Florida,32561,18,2,30.3571695,-87.1787644,no,none,FL,32561,4500,869899,USA,193310.8889,Gulf%20Breeze,Santa Rosa County,30.3571695,-87.1787644,Santa Rosa County
sunset-ridge-disc-golf-course,Sunset Ridge Disc Golf Course,Hudson,Florida,34667,18,4,28.3891406,-82.6615279,no,none,FL,34667,15040,723536,USA,48107.44681,Hudson,Pasco County,28.3891406,-82.6615279,Pasco County
taylor-park-disc-golf-course,Taylor Park Disc Golf Course,Largo,Florida,33755,18,4,27.9047272,-82.8071192,no,none,FL,33755,12690,648855,USA,51131.20567,Largo,Pinellas County,27.9047272,-82.8071192,Pinellas County
baptist-college-florida,The Baptist College of Florida,Graceville,Florida,32440,9,,30.9635127,-85.5050938,no,none,FL,32440,2170,126177,USA,58146.08295,Graceville,Jackson County,30.9635127,-85.5050938,Jackson County
bear-compass-lake,The Bear at Compass Lake,Alford,Florida,32420,18,,30.6086567,-85.3848359,no,none,FL,32420,920,39280,USA,42695.65217,Alford,Jackson County,30.6086567,-85.3848359,Jackson County
jet-stream-disc-golf-course-snyder-park-0,The Jet Stream Disc Golf Course at Snyder Park,Fort Lauderdale,Florida,33315,18,,26.0839984,-80.1476455,no,none,FL,33315,6840,549566,USA,80345.90643,Fort%20Lauderdale,Broward County,26.0839984,-80.1476455,Broward County
lakehawk-lake-sumter-state-college,The LakeHawk at Lake Sumter State College,Leesburg,Florida,34788,18,4,28.827626,-81.79698,no,none,FL,34788,8100,398980,USA,49256.79012,Leesburg,Lake County,28.827626,-81.79698,Lake County
magnolia-disc-golf-course,The Magnolia Disc Golf Course,Live Oak,Florida,32060,18,5,30.2869751,-82.9737473,no,none,FL,32060,8110,391084,USA,48222.44143,Live%20Oak,Suwannee County,30.2869751,-82.9737473,Suwannee County
bay-dunes-disc-golf-course,The Monster at Majette Disc Golf Course,Panama City,Florida,32404,18,,30.2450427,-85.5221842,no,none,FL,32404,15550,777698,USA,50012.73312,Panama%20City,Bay County,30.2450427,-85.5221842,Bay County
under-oaks,Under the Oaks,Parker,Florida,32404,9,,30.1190857,-85.5948865,no,none,FL,32404,15550,777698,USA,50012.73312,Parker,Bay County,30.1190857,-85.5948865,Bay County
pine-school,The Pine School,Hope Sound,Florida,33455,9,,27.0515198,-80.1406964,no,none,FL,33455,10130,3043675,USA,300461.5005,Hope%20Sound,Martin County,27.0515198,-80.1406964,Martin County
quarry-golf-course,The Quarry Golf Course,Brooksville,Florida,34601,9,3,28.5494676,-82.4003899,no,none,FL,34601,9380,489817,USA,52219.29638,Brooksville,Hernando County,28.5494676,-82.4003899,Hernando County
view,The View,Crestview,Florida,32536,9,,30.7228302,-86.5884234,no,none,FL,32536,13610,810808,USA,59574.43057,Crestview,Okaloosa County,30.7228302,-86.5884234,Okaloosa County
way,The Way Disc Golf Course,Pace,Florida,32571,9,5,30.6060135,-87.0736322,no,none,FL,32571,16780,1143295,USA,68134.38617,Pace,Santa Rosa County,30.6060135,-87.0736322,Santa Rosa County
tocobaga-disc-golf-course,Tocobaga Disc Golf Course,St. Petersburg,Florida,33711,18,4,27.7100846,-82.6825321,no,none,FL,33711,8960,501260,USA,55944.19643,St.%20Petersburg,Pinellas County,27.7100846,-82.6825321,Pinellas County
tom-brown-park,Tom Brown Park,Tallahassee,Florida,32311,24,4,30.445484,-84.216059,no,none,FL,32311,10050,756431,USA,75266.76617,Tallahassee,Leon County,30.445484,-84.216059,Leon County
n-ft-myers-community-park,Tortoise Run Disc Golf Course,North Fort Myers,Florida,33903,18,3,26.6883966,-81.888159,no,none,FL,33903,10400,589302,USA,56663.65385,North%20Fort%20Myers,Lee County,26.6883966,-81.888159,Lee County
tradewinds-park,Tradewinds Park,Ft. Lauderdale,Florida,33073,18,4,26.277777,-80.1721613,no,none,FL,33073,15510,1005746,USA,64845.00322,Ft.%20Lauderdale,Broward County,26.277777,-80.1721613,Broward County
tradewoods-disc-golf-course,Tradewoods DIsc Golf Course,Coconut Creek,Florida,33066,18,,26.2684025,-80.1712894,no,none,FL,33066,9130,486406,USA,53275.57503,Coconut%20Creek,Broward County,26.2684025,-80.1712894,Broward County
trinity-college-florida,Trinity College Florida,Trinity,Florida,34655,18,,28.1947855,-82.6783121,no,none,FL,34655,21370,1580222,USA,73945.81189,Trinity,Pasco County,28.1947855,-82.6783121,Pasco County
university-west-florida,University of West Florida,Pensacola,Florida,32514,18,,30.5491387,-87.2185862,no,none,FL,32514,19420,1008520,USA,51932.02884,Pensacola,Escambia County,30.5491387,-87.2185862,Escambia County
usf-riverfront-park,USF Riverfront Park,Tampa,Florida,33617,18,4,28.0701736,-82.3787282,no,none,FL,33617,20620,957783,USA,46449.22405,Tampa,Hillsborough County,28.0701736,-82.3787282,Hillsborough County
valparaiso-glen-argyle,Valparaiso Glen Argyle,Valparaiso,Florida,32580,9,,30.5051827,-86.4922315,no,none,FL,32580,2160,128674,USA,59571.2963,Valparaiso,Okaloosa County,30.5051827,-86.4922315,Okaloosa County
pinebrook-park,Wellfield Park,Venice,Florida,34292,9,5,27.1028614,-82.4165725,no,none,FL,34292,8190,763783,USA,93257.99756,Venice,Sarasota County,27.1028614,-82.4165725,Sarasota County
west-delray-regional-park,West Delray Regional Park,Delray Beach,Florida,33446,18,4,26.4539771,-80.2175342,no,none,FL,33446,14170,2567012,USA,181158.2216,Delray%20Beach,Palm Beach County,26.4539771,-80.2175342,Palm Beach County
whispering-pines-park,Whispering Pines Park,Inverness,Florida,34453,27,2,28.8450884,-82.347821,no,none,FL,34453,4650,218614,USA,47013.76344,Inverness,Citrus County,28.8450884,-82.347821,Citrus County
wickham-park,Wickham Park,Melbourne,Florida,32935,22,4,28.158637,-80.6619601,no,none,FL,32935,20830,953920,USA,45795.48728,Melbourne,Brevard County,28.158637,-80.6619601,Brevard County
youth-park-disc-golf,Youth Park Disc Golf,Pinellas Park,Florida,33781,18,3,27.8309436,-82.6877977,no,none,FL,33781,12680,528585,USA,41686.5142,Pinellas%20Park,Pinellas County,27.8309436,-82.6877977,Pinellas County
alexander-park,Alexander Park,Lawrenceville,Georgia,30044,18,4,33.9149176,-84.0043475,no,none,GA,30044,41070,1845116,USA,44926.12613,Lawrenceville,Gwinnett County,33.9149176,-84.0043475,Gwinnett County
apple-mountain,Apple Mountain,Clarkesville,Georgia,30523,18,,34.6381759,-83.4586868,no,none,GA,30523,5720,384829,USA,67277.7972,Clarkesville,Habersham County,34.6381759,-83.4586868,Habersham County
north-georgiatechnical-college-disc-golf-course,North GeorgiaTechnical College Disc Golf Course,Clarkesville,Georgia,30523,18,3,34.6389094,-83.5291742,no,none,GA,30523,5720,384829,USA,67277.7972,Clarkesville,Habersham County,34.6389094,-83.5291742,Habersham County
bainbridge-high-school,Bainbridge High School,Bainbridge,Georgia,39819,9,,30.8859474,-84.4810867,no,none,GA,39819,4090,215137,USA,52600.7335,Bainbridge,Decatur County,30.8859474,-84.4810867,Decatur County
barnsley-gardens-resort,Barnsley Gardens Resort,Adairsville,Georgia,30103,9,,34.3014123,-84.9842842,no,none,GA,30103,6210,334104,USA,53800.96618,Adairsville,Bartow County,34.3014123,-84.9842842,Bartow County
bill-wood-park,Bill Wood Park,Madison,Georgia,30650,5,,33.5950677,-83.443571,no,none,GA,30650,5800,472338,USA,81437.58621,Madison,Morgan County,33.5950677,-83.443571,Morgan County
bobby-brown-park-20-miles-se-elberton-hwy-72-and-bb-park-rd,Bobby Brown Park,Elberton,Georgia,30635,9,,33.9748437,-82.58508,no,none,GA,30635,6240,275447,USA,44142.14744,Elberton,Elbert County,33.9748437,-82.58508,Elbert County
lake-russell,Lake Russell State Park,Elberton,Georgia,30635,27,5,34.16962,-82.7481996,no,none,GA,30635,6240,275447,USA,44142.14744,Elberton,Elbert County,34.16962,-82.7481996,Elbert County
mcwilliams-park,McWilliams Park,Elberton,Georgia,30635,18,,34.0874377,-82.8325483,no,none,GA,30635,6240,275447,USA,44142.14744,Elberton,Elbert County,34.0874377,-82.8325483,Elbert County
bobcat-9,Bobcat 9,Senoia,Georgia,30276,9,,33.2894362,-84.5251071,no,none,GA,30276,7920,622950,USA,78655.30303,Senoia,Coweta County,33.2894362,-84.5251071,Coweta County
boundary-waters,Boundary Waters - One,Douglasville,Georgia,30135,18,,33.6669928,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18553,Douglasville,Douglas County,33.6669928,-84.6648199,Douglas County
boundary-waters-two,Boundary Waters - Two,Douglasville,Georgia,30135,18,,33.6669928,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18553,Douglasville,Douglas County,33.6669928,-84.6648199,Douglas County
deer-lick-park,Deer Lick Park,Douglasville,Georgia,30135,18,3,33.7472957,-84.6845365,no,none,GA,30135,30130,1740224,USA,57757.18553,Douglasville,Douglas County,33.7472957,-84.6845365,Douglas County
dog-river,Dog River,Douglasville,Georgia,30135,18,,33.625615,-84.7966077,no,none,GA,30135,30130,1740224,USA,57757.18553,Douglasville,Douglas County,33.625615,-84.7966077,Douglas County
brickyard-plantation-disc-golf-course,Brickyard Plantation Disc Golf Course,Americus,Georgia,31709,18,,32.0079612,-84.1112899,no,none,GA,31709,5890,287127,USA,48748.21732,Americus,Sumter County,32.0079612,-84.1112899,Sumter County
central-baptist-church,Central Baptist Church,Americus,Georgia,31709,18,,32.0808915,-84.1972663,no,none,GA,31709,5890,287127,USA,48748.21732,Americus,Sumter County,32.0808915,-84.1972663,Sumter County
georgia-southwestern-disc-golf-course,Georgia SouthWestern Disc Golf Course,Americus,Georgia,31709,9,2,32.0475959,-84.2204284,no,none,GA,31709,5890,287127,USA,48748.21732,Americus,Sumter County,32.0475959,-84.2204284,Sumter County
bryant-commons-dgc,Bryant Commons Disc Golf Course,Hinesville,Georgia,31313,9,,31.8407336,-81.5920257,no,none,GA,31313,16510,655947,USA,39730.28468,Hinesville,Liberty County,31.8407336,-81.5920257,Liberty County
eagles-nest-james-brown-park,The Eagles Nest at James Brown Park,Hinesville,Georgia,31313,9,,31.8460817,-81.5712964,no,none,GA,31313,16510,655947,USA,39730.28468,Hinesville,Liberty County,31.8460817,-81.5712964,Liberty County
statesboro-bulloch-dgc-9,Bulloch Disc Golf Course - Practice 9,Statesboro,Georgia,30458,9,,32.4768774,-81.7450456,no,none,GA,30458,13670,649649,USA,47523.70154,Statesboro,Bulloch County,32.4768774,-81.7450456,Bulloch County
bulloch-disc-golf-course,Bulloch Disc Golf Course - Main,Statesboro,Georgia,30461,18,,32.4768774,-81.7450456,no,none,GA,30461,6390,390957,USA,61182.62911,Statesboro,Bulloch County,32.4768774,-81.7450456,Bulloch County
camp-woodmont,Camp Woodmont,Cloudland,Georgia,30731,18,2,34.665452,-85.48052,no,none,GA,30731,910,45451,USA,49946.15385,Cloudland,Walker County,34.665452,-85.48052,Walker County
central-park-disc-golf-course,Central Park Disc Golf Course,Cumming,Georgia,30040,18,4,34.246551,-84.098139,no,none,GA,30040,33610,3271947,USA,97350.40167,Cumming,Forsyth County,34.246551,-84.098139,Forsyth County
central-pines,Central Pines,Warner Robins,Georgia,31088,27,,32.6142037,-83.6644911,no,none,GA,31088,24960,1454124,USA,58258.17308,Warner%20Robins,Houston County,32.6142037,-83.6644911,Houston County
lake-joy-schools,Lake Joy Schools,Warner Robins,Georgia,31088,6,,32.5752543,-83.6947945,no,none,GA,31088,24960,1454124,USA,58258.17308,Warner%20Robins,Houston County,32.5752543,-83.6947945,Houston County
chamblee-church-disc-golf-course,Chamblee Church Disc Golf Course,Chamblee,Georgia,30341,9,3,33.9110214,-84.3091666,no,none,GA,30341,14710,1127761,USA,76666.28144,Chamblee,DeKalb County,33.9110214,-84.3091666,DeKalb County
chattahoochee-pointe-disc-golf-course-0,Chattahoochee Pointe Disc Golf Course,Suwanee,Georgia,30024,18,,34.0724915,-84.1180822,no,none,GA,30024,36270,4064514,USA,112062.6964,Suwanee,Forsyth County,34.0724915,-84.1180822,Forsyth County
suwanee-creek-disc-golf-course,Suwanee Creek Disc Golf Course,Suwanee,Georgia,30024,18,,34.0365042,-84.0851964,no,none,GA,30024,36270,4064514,USA,112062.6964,Suwanee,Gwinnett County,34.0365042,-84.0851964,Gwinnett County
claystone-park,Claystone Park,Macon,Georgia,31220,18,3,32.8272218,-83.7743509,no,none,GA,31220,6490,434916,USA,67013.25116,Macon,Bibb County,32.8272218,-83.7743509,Bibb County
cloudland-canyon-state-park,Cloudland Canyon State Park,Rising Fawn,Georgia,30738,18,3,34.839514,-85.4839605,no,none,GA,30738,1480,84319,USA,56972.2973,Rising%20Fawn,Dade County,34.839514,-85.4839605,Dade County
coker-elementary,Coker Elementary,Chatsworth,Georgia,30705,9,,34.7558757,-84.7946278,no,none,GA,30705,12600,567686,USA,45054.44444,Chatsworth,Murray County,34.7558757,-84.7946278,Murray County
criswell-park,Criswell Park,Monroe,Georgia,30655,9,3,33.7492286,-83.7088829,no,none,GA,30655,11210,680119,USA,60670.74041,Monroe,Walton County,33.7492286,-83.7088829,Walton County
mathews-park,Mathews Park,Monroe,Georgia,30655,18,,33.8184048,-83.7037987,no,none,GA,30655,11210,680119,USA,60670.74041,Monroe,Walton County,33.8184048,-83.7037987,Walton County
crows-lake,Crow's Lake,Jefferson,Georgia,30549,18,,34.1051198,-83.5898115,no,none,GA,30549,11350,794136,USA,69967.92952,Jefferson,Jackson County,34.1051198,-83.5898115,Jackson County
darlington-school-disc-golf-course,Darlington School Disc Golf Course,Rome,Georgia,30161,9,,34.2260807,-85.1835671,no,none,GA,30161,13780,811000,USA,58853.41074,Rome,Floyd County,34.2260807,-85.1835671,Floyd County
shannon-disc-golf-course,Shannon Disc Golf Course,Rome,Georgia,30161,18,,34.3460047,-85.0805303,no,none,GA,30161,13780,811000,USA,58853.41074,Rome,Floyd County,34.3460047,-85.0805303,Floyd County
darton-state-college,Darton State College,Albany,Georgia,31707,9,,31.5840051,-84.211027,no,none,GA,31707,10150,425860,USA,41956.65025,Albany,Dougherty County,31.5840051,-84.211027,Dougherty County
deerfield-0,Deerfield Disc Golf,Cartersville,Georgia,30120,20,,34.1469303,-84.8125467,no,none,GA,30120,18560,1154141,USA,62184.32112,Cartersville,Bartow County,34.1469303,-84.8125467,Bartow County
/Depot%20Disc%20Golf,Depot Disc Golf Course,Sandersville,Georgia,31082,18,,32.99922004,-82.81441343,no,none,GA,31082,4230,229805,USA,54327.42317,Sandersville,Washington County,32.99922004,-82.81441343,Washington County
dinglewood-disc-golf,Dinglewood Disc Golf,Columbus,Georgia,31906,9,3,32.470534,-84.970724,no,none,GA,31906,8990,505643,USA,56245.05006,Columbus,Muscogee County,32.470534,-84.970724,Muscogee County
double-eagle-air-force-course,Double Eagle (Air Force Course),Fort Gordon,Georgia,30905,9,5,33.4301539,-82.1261393,no,none,GA,30905,1840,73152,USA,39756.52174,Fort%20Gordon,Richmond County,33.4301539,-82.1261393,Richmond County
double-eagle-armynavy-course,Double Eagle (Army Course),Fort Gordon,Georgia,30905,9,5,33.4301539,-82.1261393,no,none,GA,30905,1840,73152,USA,39756.52174,Fort%20Gordon,Richmond County,33.4301539,-82.1261393,Richmond County
marinenavy-course,Fort Gordon Marine/Navy Disc Golf Course,Fort Gordon,Georgia,30905,20,,33.4193458,-82.1344909,no,none,GA,30905,1840,73152,USA,39756.52174,Fort%20Gordon,Richmond County,33.4193458,-82.1344909,Richmond County
dupree-park-0,Dupree Park,Woodstock,Georgia,30188,18,,34.1047648,-84.4929257,no,none,GA,30188,30790,2533396,USA,82279.83111,Woodstock,Cherokee County,34.1047648,-84.4929257,Cherokee County
eagle-creek-clayton,Eagle Creek at Clayton,Clayton,Georgia,30525,9,3,34.8888445,-83.3940518,no,none,GA,30525,3780,204511,USA,54103.43915,Clayton,Rabun County,34.8888445,-83.3940518,Rabun County
east-georgia-college-disc-golf-course,East Georgia College Disc Golf Course,Swainsboro,Georgia,30401,18,4,32.5971246,-82.3405174,no,none,GA,30401,5050,206011,USA,40794.25743,Swainsboro,Emanuel County,32.5971246,-82.3405174,Emanuel County
