id_x,name_x,city,county,Area_name,State,country,holeCount,rating,latitude,longitude,zipcode,PopDensity,total_pop,total_income,avg_income,MedianHHIncome
pawnee-park,Pawnee Park,Columbus,Platte County,"Platte County, NE",NE,USA,9,4.0,41.4212477,-97.3719147,68601,49.051,14290,872605,61064.03079,62776.0
raider-run,Raider Run,Columbus,Platte County,"Platte County, NE",NE,USA,9,,41.4123916,-97.3310241,68601,49.051,14290,872605,61064.03079,62776.0
rattlesnake-run,Rattlesnake Run,Deshler,Thayer County,"Thayer County, NE",NE,USA,9,5.0,40.1408402,-97.7228191,68340,8.885,400,23362,58405.0,55775.0
refshauge-park,Refshauge Park,Aurora,Hamilton County,"Hamilton County, NE",NE,USA,9,,40.8606356,-97.99800429999999,68818,16.906,2610,179188,68654.40612999999,73759.0
timberlake-ranch-camp,Timberlake Ranch Camp,Marquette,Hamilton County,"Hamilton County, NE",NE,USA,9,2.0,41.076382200000005,-97.9629071,68854,16.906,400,28697,71742.5,73759.0
river-run-disc-golf-course-tahazouka-park,River Run Disc Golf Course at TaHaZouka Park ,Norfolk,Madison County,"Madison County, NE",NE,USA,19,2.0,42.0050554,-97.4207998,68701,61.396,14150,878799,62105.9364,56970.0
skyview-park-disc-golf-course,Skyview Park Disc Golf Course,Norfolk,Madison County,"Madison County, NE",NE,USA,18,3.0,42.040861,-97.43948759999999,68701,61.396,14150,878799,62105.9364,56970.0
seward-kiwanis-family-disc-golf-course,Seward Disc Golf at Plum Creek Sports Complex,Seward,Seward County,"Seward County, NE",NE,USA,18,3.0,40.9304311,-97.08260279999999,68434,29.971999999999998,3820,288376,75491.09947999999,72456.0
shickley-disc-golf-course,Shickley Disc Golf Course,Shickley,Seward County,"Seward County, NE",NE,USA,9,,40.9304146,-97.0825849,68436,29.971999999999998,250,19296,77184.0,72456.0
southeast-community-college,Southeast Community College,Milford,Seward County,"Seward County, NE",NE,USA,9,,40.7691069,-97.04449029999999,68405,29.971999999999998,1390,89586,64450.359710000004,72456.0
valentine-disc-golf-couse,Valentine Disc Golf Couse,Valentine,Cherry County,"Cherry County, NE",NE,USA,12,4.0,42.8866675,-100.54912519999999,69201,0.971,1800,95553,53085.0,53483.0
wayne-state-college,Wayne State College,Wayne,Wayne County,"Wayne County, NE",NE,USA,9,5.0,42.2399046,-97.01311559999999,68787,21.149,2490,155123,62298.39357000001,64569.0
anthem,Anthem,Henderson,Clark County,"Clark County, NV",NV,USA,9,,35.9635841,-115.0881146,89052,271.38,28310,3790338,133886.8951,62496.0
arroyo-grande-disc-golf-course,Arroyo Grande Disc Golf Course,Henderson,Clark County,"Clark County, NV",NV,USA,9,4.0,36.0455334,-115.05358100000001,89074,271.38,26690,2081111,77973.43574,62496.0
boulder-creek-golf-club,Boulder Creek Golf Club,Boulder City,Clark County,"Clark County, NV",NV,USA,24,5.0,35.9605097,-114.8579853,89005,271.38,7240,661859,91416.98895,62496.0
fox-hill-park,Fox Hill Park,Las Vegas,Clark County,"Clark County, NV",NV,USA,18,4.0,36.1785468,-115.36096770000002,89138,271.38,8440,1475161,174782.109,62496.0
freedom-park-2,Freedom Park,Las Vegas,Clark County,"Clark County, NV",NV,USA,9,1.0,36.1797802,-115.10596969999999,89101,271.38,15120,574227,37977.97619,62496.0
las-vegas-ski-snowboard-resort,Las Vegas Ski & Snowboard Resort,Las Vegas,Clark County,"Clark County, NV",NV,USA,18,5.0,36.303704499999995,-115.67959259999999,89124,271.38,290,27782,95800.0,62496.0
mountain-crest,Mountain Crest,Las Vegas,Clark County,"Clark County, NV",NV,USA,18,4.0,36.2270794,-115.29933159999999,89129,271.38,25770,1829436,70990.91967,62496.0
nellis-afb-disc-golf-course,Nellis AFB Disc Golf Course,North Las Vegas,Clark County,"Clark County, NV",NV,USA,9,,36.2291811,-115.05804750000001,89115,271.38,23990,794031,33098.41601,62496.0
north-las-vegas-municipal-discgolfpark,North Las Vegas Municipal DiscGolfPark,North Las Vegas,Clark County,"Clark County, NV",NV,USA,9,,36.2144533,-115.13544440000001,89030,271.38,19740,598101,30298.936169999997,62496.0
red-ridge,Red Ridge Park Disc Golf Course,Las Vegas,Clark County,"Clark County, NV",NV,USA,9,3.0,36.0599281,-115.29124979999999,89148,271.38,28560,2113917,74016.70168,62496.0
wildhorse-golf-club-afternoon,Wildhorse Golf Club - Afternoon,Henderson,Clark County,"Clark County, NV",NV,USA,21,,36.0592745,-115.0823044,89014,271.38,20420,1312378,64269.245839999996,62496.0
wildhorse-golf-club-morning,Wildhorse Golf Club - Morning,Henderson,Clark County,"Clark County, NV",NV,USA,22,4.0,36.0592745,-115.0823044,89014,271.38,20420,1312378,64269.245839999996,62496.0
fallon-disc-golf-course,Churchill County Disc Golf Course,Fallon,Churchill County,"Churchill County, NV",NV,USA,9,2.0,39.4597637,-118.7871227,89406,4.87,10810,610808,56503.9778,61650.0
dayton-disc-golf-course,Dayton Disc Golf Course,Dayton,Lyon County,"Lyon County, NV",NV,USA,18,5.0,39.28544229999999,-119.52772890000001,89403,26.561999999999998,8100,481734,59473.333329999994,63162.0
highland-park-0,Highland Park,Tonopah,Nye County,"Nye County, NV",NV,USA,9,,38.0867084,-117.24868889999999,89049,2.404,1080,64897,60089.81481,52783.0
lakeside-casino-and-rv-park,Lakeside Casino and RV Park,Pahrump,Nye County,"Nye County, NV",NV,USA,9,,36.1325078,-115.9585034,89048,2.404,8430,433108,51376.98695,52783.0
trojan-park-disc-golf-course,Trojan Park Disc Golf Course,Pahrump,Nye County,"Nye County, NV",NV,USA,12,,36.2127891,-115.99271259999999,89048,2.404,8430,433108,51376.98695,52783.0
round-mountain-disc-golf-course,Round Mountain Disc Golf Course,Round Mountain,Nye County,"Nye County, NV",NV,USA,9,,38.692174,-117.1553781,89045,2.404,660,57700,87424.24242000001,52783.0
humboldt-river-disc-golf,Humboldt River Disc Golf,Elko,Elko County,"Elko County, NV",NV,USA,19,4.0,40.8547554,-115.76246640000001,89801,3.043,10920,785106,71896.15385,73914.0
indian-hills-disc-golf-course-0,Indian Hills Disc Golf Course,Carson City,Douglas County,"Douglas County, NV",NV,USA,27,,39.0857631,-119.78488429999999,89705,67.39,2640,168447,63805.681820000005,84317.0
pine-nuts-dgc,The Pine Nuts Disc Golf Course,Gardnerville,Douglas County,"Douglas County, NV",NV,USA,18,,38.9032504,-119.67598329999998,89410,67.39,5740,471407,82126.65505,84317.0
lizard-peak-pitch-and-putt,Lizard Peak - Pitch and Putt,Sun Valley,Washoe County,"Washoe County, NV",NV,USA,9,3.0,39.6118776,-119.78666940000001,89433,71.479,9450,373369,39509.947089999994,75232.0
lizard-peak-disc-golf-complex,Lizard Peak Disc Golf - Main Course,Sun Valley,Washoe County,"Washoe County, NV",NV,USA,27,4.0,39.6118776,-119.78666940000001,89433,71.479,9450,373369,39509.947089999994,75232.0
north-tahoe-lions-club-disc-golf-course,North Tahoe Lions Club Disc Golf Course,Incline Village,Washoe County,"Washoe County, NV",NV,USA,18,5.0,39.2434833,-119.9437047,89451,71.479,2730,1506714,551909.8901,75232.0
clone-reno-adventure-park-blue,Reno Adventure Park - Blue,Reno,Washoe County,"Washoe County, NV",NV,USA,9,,39.5027535,-119.7837771,89521,71.479,17870,1907969,106769.39,75232.0
reno-adventure-park-green,Reno Adventure Park - Green,Reno,Washoe County,"Washoe County, NV",NV,USA,18,4.0,39.5027535,-119.7837771,89521,71.479,17870,1907969,106769.39,75232.0
reno-adventure-park-red,Reno Adventure Park - Red,Reno,Washoe County,"Washoe County, NV",NV,USA,18,4.0,39.5247653,-119.7867452,89521,71.479,17870,1907969,106769.39,75232.0
ranch-rancho-san-rafael,The Ranch at Rancho San Rafael,Reno,Washoe County,"Washoe County, NV",NV,USA,18,3.0,39.553129399999996,-119.82767700000001,89509,71.479,18290,1904770,104142.7009,75232.0
washoe-disc-golf-course,Washoe Disc Golf Course,Reno,Washoe County,"Washoe County, NV",NV,USA,18,,39.4978408,-119.82106780000001,89509,71.479,18290,1904770,104142.7009,75232.0
south-valley-sports-complex,The Wedge at South Valleys Sports Complex,Reno,Washoe County,"Washoe County, NV",NV,USA,9,3.0,39.404920700000005,-119.7574108,89511,71.479,15220,3309231,217426.4783,75232.0
ward-mountain-disc-golf-course,Ward Mountain Disc Golf Course,Ely,White Pine County,"White Pine County, NV",NV,USA,9,,39.2124528,-114.9675889,89301,1.097,2370,139208,58737.55274,57923.0
bellamy-park,Bellamy Park,Dover,Strafford County,"Strafford County, NH",NH,USA,18,4.0,43.1810774,-70.88907859999999,3820,347.54900000000004,17010,1277708,75115.10876,72817.0
forest-glen,Forest Glen,Lee,Strafford County,"Strafford County, NH",NH,USA,18,,43.134192999999996,-70.9983819,3861,347.54900000000004,2260,233726,103418.5841,72817.0
salmon-falls-disc-golf-course,Salmon Falls Disc Golf Course,Rochester,Strafford County,"Strafford County, NH",NH,USA,18,5.0,43.3145569,-70.91598359999999,3867,347.54900000000004,11220,600192,53493.04813,72817.0
spaulding-high-school-disc-golf-course,Spaulding High School Disc Golf Course,Rochester,Strafford County,"Strafford County, NH",NH,USA,9,,43.3136229,-70.9779238,3867,347.54900000000004,11220,600192,53493.04813,72817.0
squamanagonic,Squamanagonic,Rochester,Strafford County,"Strafford County, NH",NH,USA,18,3.0,43.2681946,-70.99948149999999,3839,347.54900000000004,2120,118580,55933.96226,72817.0
birch-park,Birch Park,Amherst,Hillsborough County,"Hillsborough County, NH",NH,USA,18,,42.8654335,-71.6125208,3031,469.20300000000003,5880,810014,137757.483,79222.0
muldoon-park-disc-golf-course,Muldoon Park Disc Golf Course,Pelham,Hillsborough County,"Hillsborough County, NH",NH,USA,18,3.0,42.7166527,-71.3478993,3076,469.20300000000003,7410,688830,92959.51417000001,79222.0
hollows,The Hollows North,Manchester,Hillsborough County,"Hillsborough County, NH",NH,USA,18,4.0,42.965004799999996,-71.4667075,3103,469.20300000000003,18800,898800,47808.51064,79222.0
hollows-south-red-dragon,The Hollows South - Red Dragon ,Manchester,Hillsborough County,"Hillsborough County, NH",NH,USA,18,5.0,42.965004799999996,-71.4667075,3103,469.20300000000003,18800,898800,47808.51064,79222.0
wilton-lyndeborough-cooperative-school,Wilton Lyndeborough Cooperative School,Wilton,Hillsborough County,"Hillsborough County, NH",NH,USA,18,,42.8469923,-71.74679509999999,3086,469.20300000000003,2150,167436,77877.2093,79222.0
bretton-woods-alpine-disc-golf-course,Bretton Woods Alpine Disc Golf Course,Whitefield,Coos County,"Coos County, NH",NH,USA,9,1.0,44.259262,-71.460238,3598,17.852,1760,80903,45967.613639999996,49465.0
chris-daigle-memorial-disc-golf-course-bolduc-park,Chris Daigle Memorial Disc Golf Course at Bolduc Park,Gilford,Belknap County,"Belknap County, NH",NH,USA,9,,43.5329994,-71.44970579999999,3249,151.512,3860,359083,93026.68394,76105.0
woods-beauty-hill-bobcat,Woods at Beauty Hill - Bobcat,Barnstead,Belknap County,"Belknap County, NH",NH,USA,18,,43.3676739,-71.3022074,3218,151.512,620,37719,60837.096770000004,76105.0
woods-beauty-hill-cougar,Woods at Beauty Hill - Cougar,Barnstead,Belknap County,"Belknap County, NH",NH,USA,18,,43.3676739,-71.3022074,3218,151.512,620,37719,60837.096770000004,76105.0
woods-beauty-hill-lynx,Woods at Beauty Hill - Lynx,Barnstead,Belknap County,"Belknap County, NH",NH,USA,18,4.0,43.3676739,-71.3022074,3218,151.512,620,37719,60837.096770000004,76105.0
franklin-falls-disc-golf,Franklin Falls Dam Disc Golf,Franklin,Merrimack County,"Merrimack County, NH",NH,USA,18,4.0,43.4676266,-71.6608632,3235,159.993,4290,205222,47837.29604,81132.0
mount-sunapee-resort,Mount Sunapee Resort,Newbury,Merrimack County,"Merrimack County, NH",NH,USA,18,3.0,43.331889000000004,-72.08014,3255,159.993,1060,138471,130633.0189,81132.0
new-england-college-dgc,New England College Disc Golf Course,Henniker,Merrimack County,"Merrimack County, NH",NH,USA,9,,43.1748951,-71.8276194,3242,159.993,2100,160238,76303.80952000001,81132.0
north-winds-dgc,NorthWind Disc Golf Course,Contoocook,Merrimack County,"Merrimack County, NH",NH,USA,18,5.0,43.305389399999996,-71.5676574,3229,159.993,3020,340844,112862.2517,81132.0
top-o-hill-disc-golf,Top O' The Hill Disc Golf,Canterbury,Merrimack County,"Merrimack County, NH",NH,USA,19,4.0,43.305389399999996,-71.5676574,3224,159.993,1300,114935,88411.53846,81132.0
loon-peak-disc-golf,Loon Peak Disc Golf,Lincoln,Grafton County,"Grafton County, NH",NH,USA,18,,44.0563456,-71.6336041,3251,52.559,940,74975,79760.6383,77022.0
storrs-pond-disc-golf-course,Storrs Pond Disc Golf Course,Hanover,Grafton County,"Grafton County, NH",NH,USA,18,,43.7224593,-72.26431720000001,3755,52.559,3510,937587,267118.8034,77022.0
white-mountain-disc-golf-course,White Mountain Disc Golf Course,Campton,Grafton County,"Grafton County, NH",NH,USA,9,,43.8168029,-71.6649017,3223,52.559,2240,145217,64829.01786,77022.0
moose-mountain-recreation,Moose Mountain Recreation,Brookfield,Carroll County,"Carroll County, NH",NH,USA,18,4.0,43.5390675,-71.0787468,3872,51.382,2020,129036,63879.20792000001,73073.0
sunshine-park-disc-golf-course,Sunshine Park Disc Golf Course,Sandwich,Carroll County,"Carroll County, NH",NH,USA,18,,43.81283,-71.44614200000001,3227,51.382,530,54359,102564.1509,73073.0
terrace-pines-campground,Terrace Pines Campground,Center Ossipee,Carroll County,"Carroll County, NH",NH,USA,18,2.0,43.742515399999995,-71.20648100000001,3814,51.382,1140,56321,49404.38596,73073.0
wildcat-mountain-alpine-disc-golf-course,Wildcat Mountain Alpine Disc Golf Course,Pinkham Notch,Carroll County,"Carroll County, NH",NH,USA,18,,44.2343081,-71.25743349999999,3846,51.382,500,59209,118418.0,73073.0
otter-brook-disc-golf-course,Otter Brook Disc Golf Course,Keene,Cheshire County,"Cheshire County, NH",NH,USA,18,4.0,42.9646245,-72.2348985,3431,107.92,11620,844621,72686.83305,66398.0
patch-park,Patch Park,Charlestown,Sullivan County,"Sullivan County, NH",NH,USA,9,,43.253832,-72.4317031,3603,80.26,2540,130222,51268.503939999995,65881.0
pinnacle,Pinnacle,Newport,Sullivan County,"Sullivan County, NH",NH,USA,18,4.0,43.3747639,-72.1775809,3773,80.26,3830,203774,53204.69974,65881.0
tilton-park,Tilton Park,Sunapee,Sullivan County,"Sullivan County, NH",NH,USA,9,,43.3821904,-72.08607009999999,3782,80.26,1570,211716,134850.9554,65881.0
smuttynose-brewing-disc-golf-course,Smuttynose Brewing Disc Golf Course,Hampton,Rockingham County,"Rockingham County, NH",NH,USA,9,3.0,42.9454395,-70.8541436,3842,439.211,8930,880798,98633.59462,96775.0
alcyon-woods,Alcyon Woods,Pitman,Gloucester County,"Gloucester County, NJ",NJ,USA,18,3.0,39.7313419,-75.1463402,8071,903.252,4700,336473,71590.0,87220.0
alexandria-township-park-disc-golf-course,Alexandria Township Park Disc Golf Course,Milford,Hunterdon County,"Hunterdon County, NJ",NJ,USA,18,4.0,40.5877982,-75.0565806,8848,292.29900000000004,4150,401091,96648.43372999999,113611.0
camp-tecumseh,Camp Tecumseh,Pittstown,Hunterdon County,"Hunterdon County, NJ",NJ,USA,18,4.0,40.60109370000001,-75.0071835,8867,292.29900000000004,2500,364440,145776.0,113611.0
troop-194-disc-golf-course,Troop 194 Disc Golf Course,Ringoes,Hunterdon County,"Hunterdon County, NJ",NJ,USA,9,,40.4843196,-74.87996,8551,292.29900000000004,2940,424034,144229.2517,113611.0
allaire-state-park,Allaire State Park,Wall Township,Monmouth County,"Monmouth County, NJ",NJ,USA,18,4.0,40.1602263,-74.1324377,7727,1329.771,3940,382112,96982.74112,104219.0
brielle-park,Brielle Park,Brielle,Monmouth County,"Monmouth County, NJ",NJ,USA,9,,40.114796000000005,-74.0622556,8730,1329.771,2730,438291,160546.1538,104219.0
freehold-township-high-school,Freehold Township High School,Freehold Township,Monmouth County,"Monmouth County, NJ",NJ,USA,9,3.0,40.220151,-74.282636,7728,1329.771,27460,2598082,94613.32848,104219.0
joe-palaia-park-dgc,Joe Palaia Park Disc Golf Course,Oakhurst,Monmouth County,"Monmouth County, NJ",NJ,USA,19,3.0,40.2558985,-74.02321309999999,7755,1329.771,3100,389832,125752.2581,104219.0
manalapan-recreation-center,Manalapan Recreation Center,Manalapan,Monmouth County,"Monmouth County, NJ",NJ,USA,9,,40.2896641,-74.34139909999999,7726,1329.771,22300,2612215,117139.6861,104219.0
wolf-hill-recreation-area-disc-golf,Wolf Hill Disc Golf Course,Oceanport,Monmouth County,"Monmouth County, NJ",NJ,USA,18,3.0,40.304528499999996,-74.0287407,7757,1329.771,2950,380820,129091.5254,104219.0
browns-pointbuzzys-creek,Browns Point/Buzzy's Creek,West Milford,Passaic County,"Passaic County, NJ",NJ,USA,18,2.0,41.1526001,-74.34738349999999,7421,2730.5559999999996,3580,306871,85718.15642,64422.0
campgaw-reservation,Campgaw Reservation - Blue/Black,Mahwah,Bergen County,"Bergen County, NJ",NJ,USA,18,4.0,41.059191,-74.1831558,7430,3991.26,12670,1769551,139664.6409,107114.0
clone-campgaw-reservation-green,Campgaw Reservation - Green,Mahwah,Bergen County,"Bergen County, NJ",NJ,USA,18,,41.059191,-74.1831558,7430,3991.26,12670,1769551,139664.6409,107114.0
cape-may-county-park-zoo,Cape May County Park & Zoo,Cape May Court House,Cape May County,"Cape May County, NJ",NJ,USA,13,2.0,39.1016498,-74.8102098,8210,372.69599999999997,8600,571179,66416.16279,75829.0
ockie-wisting-disc-golf-course,Ockie Wisting Disc Golf Course,Rio Grande,Cape May County,"Cape May County, NJ",NJ,USA,18,4.0,39.02292070000001,-74.8976487,8242,372.69599999999997,2040,95412,46770.58824,75829.0
chimney-rock-disc-golf-course,Chimney Rock Disc Golf Course,Martinsville,Somerset County,"Somerset County, NJ",NJ,USA,9,1.0,40.5939323,-74.5587117,8876,1093.975,11800,1160592,98355.25424,115573.0
disc-golf-old-towne-park,Disc Golf at Old Towne Park,Branchburg,Somerset County,"Somerset County, NJ",NJ,USA,5,,40.5897776,-74.7150516,8876,1093.975,11800,1160592,98355.25424,115573.0
greenwood-meadows,Greenwood Meadows,Warren,Somerset County,"Somerset County, NJ",NJ,USA,9,,40.621829299999995,-74.56292979999999,7059,1093.975,8050,1860075,231065.2174,115573.0
harry-dunham-park,Harry Dunham Park,Basking Ridge,Somerset County,"Somerset County, NJ",NJ,USA,9,1.0,40.6647231,-74.59200940000001,7920,1093.975,13180,2966338,225063.5812,115573.0
willow-park-disc-golf-course,Willow Park Disc Golf Course,Hillsborough,Somerset County,"Somerset County, NJ",NJ,USA,9,,40.4862373,-74.6248834,8844,1093.975,20600,2487113,120733.6408,115573.0
doc-cramer-disc-golf-course,Doc Cramer Disc Golf Course,Manahawkin,Ocean County,"Ocean County, NJ",NJ,USA,18,5.0,39.7025966,-74.2809276,8050,941.4069999999999,13390,962171,71857.43092,78181.0
southern-regional-high-school,Southern Regional High School,Manahawkin,Ocean County,"Ocean County, NJ",NJ,USA,8,,39.7082415,-74.2567113,8050,941.4069999999999,13390,962171,71857.43092,78181.0
ocean-county-park-disc-golf-course,Ocean County Park Disc Golf Course,Lakewood,Ocean County,"Ocean County, NJ",NJ,USA,18,5.0,40.091054,-74.1838795,8701,941.4069999999999,33860,2372329,70062.87655,78181.0
fields-dreams-disc-golf-course,Fields of Dreams Disc Golf Course,Great Meadows,Warren County,"Warren County, NJ",NJ,USA,18,4.0,40.867632,-74.903072,7838,297.808,1730,140486,81205.78035,80412.0
freedom-park-0,Freedom Park,Medford,Burlington County,"Burlington County, NJ",NJ,USA,4,,39.8963706,-74.8329193,8055,558.953,14050,1909142,135881.9929,92471.0
laurel-pond-dgc,Laurel Pond Disc Golf Course,McGuire AFB,Burlington County,"Burlington County, NJ",NJ,USA,18,,39.9983024,-74.63516990000001,8755,558.953,12980,1000069,77046.91834,92471.0
