,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr
1019,under-oaks,Under the Oaks,Parker,Florida,32404,9,,30.119085700000007,-85.5948865,no,none,FL,32404,15550,777698,USA,50012.73311897105,Parker,Bay County,30.119085700000007,-85.5948865
1020,pine-school,The Pine School,Hope Sound,Florida,33455,9,,27.051519800000005,-80.14069640000002,no,none,FL,33455,10130,3043675,USA,300461.50049358344,Hope%20Sound,Martin County,27.051519800000005,-80.14069640000002
1021,quarry-golf-course,The Quarry Golf Course,Brooksville,Florida,34601,9,3.0,28.549467600000003,-82.40038990000002,no,none,FL,34601,9380,489817,USA,52219.296375266524,Brooksville,Hernando County,28.549467600000003,-82.40038990000002
1022,view,The View,Crestview,Florida,32536,9,,30.7228302,-86.58842340000002,no,none,FL,32536,13610,810808,USA,59574.43056576048,Crestview,Okaloosa County,30.7228302,-86.58842340000002
1023,way,The Way Disc Golf Course,Pace,Florida,32571,9,5.0,30.6060135,-87.0736322,no,none,FL,32571,16780,1143295,USA,68134.38617401669,Pace,Santa Rosa County,30.6060135,-87.0736322
1024,tocobaga-disc-golf-course,Tocobaga Disc Golf Course,St. Petersburg,Florida,33711,18,4.0,27.7100846,-82.6825321,no,none,FL,33711,8960,501260,USA,55944.196428571435,St.%20Petersburg,Pinellas County,27.7100846,-82.6825321
1025,tom-brown-park,Tom Brown Park,Tallahassee,Florida,32311,24,4.0,30.445484000000004,-84.216059,no,none,FL,32311,10050,756431,USA,75266.76616915425,Tallahassee,Leon County,30.445484000000004,-84.216059
1026,n-ft-myers-community-park,Tortoise Run Disc Golf Course,North Fort Myers,Florida,33903,18,3.0,26.6883966,-81.888159,no,none,FL,33903,10400,589302,USA,56663.65384615385,North%20Fort%20Myers,Lee County,26.6883966,-81.888159
1027,tradewinds-park,Tradewinds Park,Ft. Lauderdale,Florida,33073,18,4.0,26.277777,-80.1721613,no,none,FL,33073,15510,1005746,USA,64845.00322372662,Ft.%20Lauderdale,Broward County,26.277777,-80.1721613
1028,tradewoods-disc-golf-course,Tradewoods DIsc Golf Course,Coconut Creek,Florida,33066,18,,26.268402500000004,-80.1712894,no,none,FL,33066,9130,486406,USA,53275.575027382256,Coconut%20Creek,Broward County,26.268402500000004,-80.1712894
1029,trinity-college-florida,Trinity College Florida,Trinity,Florida,34655,18,,28.1947855,-82.6783121,no,none,FL,34655,21370,1580222,USA,73945.81188582125,Trinity,Pasco County,28.1947855,-82.6783121
1030,university-west-florida,University of West Florida,Pensacola,Florida,32514,18,,30.5491387,-87.2185862,no,none,FL,32514,19420,1008520,USA,51932.02883625129,Pensacola,Escambia County,30.5491387,-87.2185862
1031,usf-riverfront-park,USF Riverfront Park,Tampa,Florida,33617,18,4.0,28.070173600000004,-82.3787282,no,none,FL,33617,20620,957783,USA,46449.22405431621,Tampa,Hillsborough County,28.070173600000004,-82.3787282
1032,valparaiso-glen-argyle,Valparaiso Glen Argyle,Valparaiso,Florida,32580,9,,30.5051827,-86.49223149999997,no,none,FL,32580,2160,128674,USA,59571.2962962963,Valparaiso,Okaloosa County,30.5051827,-86.49223149999997
1033,pinebrook-park,Wellfield Park,Venice,Florida,34292,9,5.0,27.1028614,-82.4165725,no,none,FL,34292,8190,763783,USA,93257.99755799756,Venice,Sarasota County,27.1028614,-82.4165725
1034,west-delray-regional-park,West Delray Regional Park,Delray Beach,Florida,33446,18,4.0,26.4539771,-80.2175342,no,none,FL,33446,14170,2567012,USA,181158.22159491887,Delray%20Beach,Palm Beach County,26.4539771,-80.2175342
1035,whispering-pines-park,Whispering Pines Park,Inverness,Florida,34453,27,2.0,28.845088399999995,-82.347821,no,none,FL,34453,4650,218614,USA,47013.76344086022,Inverness,Citrus County,28.845088399999995,-82.347821
1036,wickham-park,Wickham Park,Melbourne,Florida,32935,22,4.0,28.158637,-80.66196009999999,no,none,FL,32935,20830,953920,USA,45795.48727796448,Melbourne,Brevard County,28.158637,-80.66196009999999
1037,youth-park-disc-golf,Youth Park Disc Golf,Pinellas Park,Florida,33781,18,3.0,27.8309436,-82.6877977,no,none,FL,33781,12680,528585,USA,41686.5141955836,Pinellas%20Park,Pinellas County,27.8309436,-82.6877977
1038,alexander-park,Alexander Park,Lawrenceville,Georgia,30044,18,4.0,33.9149176,-84.0043475,no,none,GA,30044,41070,1845116,USA,44926.12612612613,Lawrenceville,Gwinnett County,33.9149176,-84.0043475
1039,apple-mountain,Apple Mountain,Clarkesville,Georgia,30523,18,,34.63817589999999,-83.4586868,no,none,GA,30523,5720,384829,USA,67277.7972027972,Clarkesville,Habersham County,34.63817589999999,-83.4586868
1040,north-georgiatechnical-college-disc-golf-course,North GeorgiaTechnical College Disc Golf Course,Clarkesville,Georgia,30523,18,3.0,34.6389094,-83.52917420000001,no,none,GA,30523,5720,384829,USA,67277.7972027972,Clarkesville,Habersham County,34.6389094,-83.52917420000001
1041,bainbridge-high-school,Bainbridge High School,Bainbridge,Georgia,39819,9,,30.8859474,-84.4810867,no,none,GA,39819,4090,215137,USA,52600.73349633252,Bainbridge,Decatur County,30.8859474,-84.4810867
1042,barnsley-gardens-resort,Barnsley Gardens Resort,Adairsville,Georgia,30103,9,,34.3014123,-84.9842842,no,none,GA,30103,6210,334104,USA,53800.96618357489,Adairsville,Bartow County,34.3014123,-84.9842842
1043,bill-wood-park,Bill Wood Park,Madison,Georgia,30650,5,,33.5950677,-83.44357099999998,no,none,GA,30650,5800,472338,USA,81437.58620689654,Madison,Morgan County,33.5950677,-83.44357099999998
1044,bobby-brown-park-20-miles-se-elberton-hwy-72-and-bb-park-rd,Bobby Brown Park,Elberton,Georgia,30635,9,,33.9748437,-82.58508,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,33.9748437,-82.58508
1045,lake-russell,Lake Russell State Park,Elberton,Georgia,30635,27,5.0,34.16962,-82.74819959999998,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,34.16962,-82.74819959999998
1046,mcwilliams-park,McWilliams Park,Elberton,Georgia,30635,18,,34.0874377,-82.8325483,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,34.0874377,-82.8325483
1047,bobcat-9,Bobcat 9,Senoia,Georgia,30276,9,,33.2894362,-84.5251071,no,none,GA,30276,7920,622950,USA,78655.30303030302,Senoia,Coweta County,33.2894362,-84.5251071
1048,boundary-waters,Boundary Waters - One,Douglasville,Georgia,30135,18,,33.6669928,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.6669928,-84.6648199
1049,boundary-waters-two,Boundary Waters - Two,Douglasville,Georgia,30135,18,,33.6669928,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.6669928,-84.6648199
1050,deer-lick-park,Deer Lick Park,Douglasville,Georgia,30135,18,3.0,33.7472957,-84.6845365,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.7472957,-84.6845365
1051,dog-river,Dog River,Douglasville,Georgia,30135,18,,33.625615,-84.79660770000002,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.625615,-84.79660770000002
1052,brickyard-plantation-disc-golf-course,Brickyard Plantation Disc Golf Course,Americus,Georgia,31709,18,,32.0079612,-84.1112899,no,none,GA,31709,5890,287127,USA,48748.217317487266,Americus,Sumter County,32.0079612,-84.1112899
1053,central-baptist-church,Central Baptist Church,Americus,Georgia,31709,18,,32.0808915,-84.1972663,no,none,GA,31709,5890,287127,USA,48748.217317487266,Americus,Sumter County,32.0808915,-84.1972663
1054,georgia-southwestern-disc-golf-course,Georgia SouthWestern Disc Golf Course,Americus,Georgia,31709,9,2.0,32.0475959,-84.22042840000002,no,none,GA,31709,5890,287127,USA,48748.217317487266,Americus,Sumter County,32.0475959,-84.22042840000002
1055,bryant-commons-dgc,Bryant Commons Disc Golf Course,Hinesville,Georgia,31313,9,,31.8407336,-81.5920257,no,none,GA,31313,16510,655947,USA,39730.28467595397,Hinesville,Liberty County,31.8407336,-81.5920257
1056,eagles-nest-james-brown-park,The Eagles Nest at James Brown Park,Hinesville,Georgia,31313,9,,31.8460817,-81.57129640000002,no,none,GA,31313,16510,655947,USA,39730.28467595397,Hinesville,Liberty County,31.8460817,-81.57129640000002
1057,statesboro-bulloch-dgc-9,Bulloch Disc Golf Course - Practice 9,Statesboro,Georgia,30458,9,,32.4768774,-81.74504559999998,no,none,GA,30458,13670,649649,USA,47523.70153621068,Statesboro,Bulloch County,32.4768774,-81.74504559999998
1058,bulloch-disc-golf-course,Bulloch Disc Golf Course - Main,Statesboro,Georgia,30461,18,,32.4768774,-81.74504559999998,no,none,GA,30461,6390,390957,USA,61182.62910798122,Statesboro,Bulloch County,32.4768774,-81.74504559999998
1059,camp-woodmont,Camp Woodmont,Cloudland,Georgia,30731,18,2.0,34.665452,-85.48052,no,none,GA,30731,910,45451,USA,49946.15384615385,Cloudland,Walker County,34.665452,-85.48052
1060,central-park-disc-golf-course,Central Park Disc Golf Course,Cumming,Georgia,30040,18,4.0,34.246551000000004,-84.098139,no,none,GA,30040,33610,3271947,USA,97350.4016661708,Cumming,Forsyth County,34.246551000000004,-84.098139
1061,central-pines,Central Pines,Warner Robins,Georgia,31088,27,,32.614203700000004,-83.66449109999998,no,none,GA,31088,24960,1454124,USA,58258.17307692308,Warner%20Robins,Houston County,32.614203700000004,-83.66449109999998
1062,lake-joy-schools,Lake Joy Schools,Warner Robins,Georgia,31088,6,,32.5752543,-83.6947945,no,none,GA,31088,24960,1454124,USA,58258.17307692308,Warner%20Robins,Houston County,32.5752543,-83.6947945
1063,chamblee-church-disc-golf-course,Chamblee Church Disc Golf Course,Chamblee,Georgia,30341,9,3.0,33.9110214,-84.3091666,no,none,GA,30341,14710,1127761,USA,76666.28144119646,Chamblee,DeKalb County,33.9110214,-84.3091666
1064,chattahoochee-pointe-disc-golf-course-0,Chattahoochee Pointe Disc Golf Course,Suwanee,Georgia,30024,18,,34.0724915,-84.1180822,no,none,GA,30024,36270,4064514,USA,112062.6964433416,Suwanee,Forsyth County,34.0724915,-84.1180822
1065,suwanee-creek-disc-golf-course,Suwanee Creek Disc Golf Course,Suwanee,Georgia,30024,18,,34.0365042,-84.0851964,no,none,GA,30024,36270,4064514,USA,112062.6964433416,Suwanee,Gwinnett County,34.0365042,-84.0851964
1066,claystone-park,Claystone Park,Macon,Georgia,31220,18,3.0,32.8272218,-83.7743509,no,none,GA,31220,6490,434916,USA,67013.25115562405,Macon,Bibb County,32.8272218,-83.7743509
1067,cloudland-canyon-state-park,Cloudland Canyon State Park,Rising Fawn,Georgia,30738,18,3.0,34.839514,-85.4839605,no,none,GA,30738,1480,84319,USA,56972.297297297286,Rising%20Fawn,Dade County,34.839514,-85.4839605
1068,coker-elementary,Coker Elementary,Chatsworth,Georgia,30705,9,,34.755875700000004,-84.79462779999999,no,none,GA,30705,12600,567686,USA,45054.444444444445,Chatsworth,Murray County,34.755875700000004,-84.79462779999999
1069,criswell-park,Criswell Park,Monroe,Georgia,30655,9,3.0,33.7492286,-83.7088829,no,none,GA,30655,11210,680119,USA,60670.7404103479,Monroe,Walton County,33.7492286,-83.7088829
1070,mathews-park,Mathews Park,Monroe,Georgia,30655,18,,33.8184048,-83.70379870000002,no,none,GA,30655,11210,680119,USA,60670.7404103479,Monroe,Walton County,33.8184048,-83.70379870000002
1071,crows-lake,Crow's Lake,Jefferson,Georgia,30549,18,,34.1051198,-83.5898115,no,none,GA,30549,11350,794136,USA,69967.9295154185,Jefferson,Jackson County,34.1051198,-83.5898115
1072,darlington-school-disc-golf-course,Darlington School Disc Golf Course,Rome,Georgia,30161,9,,34.226080700000004,-85.18356709999998,no,none,GA,30161,13780,811000,USA,58853.4107402032,Rome,Floyd County,34.226080700000004,-85.18356709999998
1073,shannon-disc-golf-course,Shannon Disc Golf Course,Rome,Georgia,30161,18,,34.3460047,-85.08053029999998,no,none,GA,30161,13780,811000,USA,58853.4107402032,Rome,Floyd County,34.3460047,-85.08053029999998
1074,darton-state-college,Darton State College,Albany,Georgia,31707,9,,31.5840051,-84.211027,no,none,GA,31707,10150,425860,USA,41956.65024630541,Albany,Dougherty County,31.5840051,-84.211027
1075,deerfield-0,Deerfield Disc Golf,Cartersville,Georgia,30120,20,,34.146930299999994,-84.81254670000001,no,none,GA,30120,18560,1154141,USA,62184.32112068966,Cartersville,Bartow County,34.146930299999994,-84.81254670000001
1076,/Depot%20Disc%20Golf,Depot Disc Golf Course,Sandersville,Georgia,31082,18,,32.99922004,-82.81441343,no,none,GA,31082,4230,229805,USA,54327.4231678487,Sandersville,Washington County,32.99922004,-82.81441343
1077,dinglewood-disc-golf,Dinglewood Disc Golf,Columbus,Georgia,31906,9,3.0,32.470534,-84.970724,no,none,GA,31906,8990,505643,USA,56245.05005561735,Columbus,Muscogee County,32.470534,-84.970724
1078,double-eagle-air-force-course,Double Eagle (Air Force Course),Fort Gordon,Georgia,30905,9,5.0,33.4301539,-82.12613929999998,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.4301539,-82.12613929999998
1079,double-eagle-armynavy-course,Double Eagle (Army Course),Fort Gordon,Georgia,30905,9,5.0,33.4301539,-82.12613929999998,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.4301539,-82.12613929999998
1080,marinenavy-course,Fort Gordon Marine/Navy Disc Golf Course,Fort Gordon,Georgia,30905,20,,33.419345799999995,-82.13449090000002,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.419345799999995,-82.13449090000002
1081,dupree-park-0,Dupree Park,Woodstock,Georgia,30188,18,,34.1047648,-84.4929257,no,none,GA,30188,30790,2533396,USA,82279.83111399805,Woodstock,Cherokee County,34.1047648,-84.4929257
1082,eagle-creek-clayton,Eagle Creek at Clayton,Clayton,Georgia,30525,9,3.0,34.8888445,-83.39405179999999,no,none,GA,30525,3780,204511,USA,54103.43915343915,Clayton,Rabun County,34.8888445,-83.39405179999999
1083,east-georgia-college-disc-golf-course,East Georgia College Disc Golf Course,Swainsboro,Georgia,30401,18,4.0,32.5971246,-82.34051740000002,no,none,GA,30401,5050,206011,USA,40794.25742574258,Swainsboro,Emanuel County,32.5971246,-82.34051740000002
1084,east-roswell-park,East Roswell Park,Roswell,Georgia,30076,18,3.0,34.0006239,-84.29695579999998,no,none,GA,30076,20440,2035378,USA,99578.18003913894,Roswell,Fulton County,34.0006239,-84.29695579999998
1085,etowah,Etowah Disc Golf Course,Cartersville,Georgia,30121,18,4.0,34.1612039,-84.7399072,no,none,GA,30121,10000,520721,USA,52072.1,Cartersville,Bartow County,34.1612039,-84.7399072
1086,euharlee-elementary-school,Euharlee Elementary School,Euharlee,Georgia,30145,9,,34.149747600000005,-84.92804170000002,no,none,GA,30145,3420,208792,USA,61050.29239766082,Euharlee,Bartow County,34.149747600000005,-84.92804170000002
1087,evans-high-school-disc-golf-course,Evans High School Disc Golf Course,Evans,Georgia,30809,6,,33.5247162,-82.14732940000002,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.5247162,-82.14732940000002
1088,greenbrier-high-school-disc-golf-course,Greenbrier High School Disc Golf Course,Evans,Georgia,30809,6,,33.588382700000004,-82.1919286,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.588382700000004,-82.1919286
1089,patriots-park,Patriots Park Disc Golf Course,Evans,Georgia,30809,18,4.0,33.5200412,-82.2294541,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.5200412,-82.2294541
1090,riverside-middle-school-disc-golf-course,Riverside Middle School Disc Golf Course,Evans,Georgia,30809,6,,33.572408200000005,-82.1171251,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.572408200000005,-82.1171251
1091,fairways-canton-0,Fairways of Canton,Canton,Georgia,30114,20,,34.2676344,-84.5185681,no,none,GA,30114,24770,1883264,USA,76030.03633427533,Canton,Cherokee County,34.2676344,-84.5185681
1092,feed-gators-dgc,Feed the Gators Disc Golf Course,Warner Robins,Georgia,31098,9,5.0,32.462982000000004,-83.706523,no,none,GA,31098,1200,46545,USA,38787.5,Warner%20Robins,Houston County,32.462982000000004,-83.706523
1093,flat-rock-park-disc-golf-course,Flat Rock Park Disc Golf Course,Columbus,Georgia,31909,18,4.0,32.5461574,-84.88381770000002,no,none,GA,31909,17050,948626,USA,55637.88856304983,Columbus,Muscogee County,32.5461574,-84.88381770000002
1094,fort-benning-disc-golf-course,Fort Benning Disc Golf Course,Fort Benning,Georgia,31905,18,5.0,32.3590737,-84.94564090000001,no,none,GA,31905,4050,178165,USA,43991.358024691355,Fort%20Benning,Chattahoochee County,32.3590737,-84.94564090000001
1095,russ-pond,Russ Pond,Fort Benning,Georgia,31905,9,1.0,32.3717574,-84.962491,no,none,GA,31905,4050,178165,USA,43991.358024691355,Fort%20Benning,Chattahoochee County,32.3717574,-84.962491
1096,fort-yargo-state-park,Fort Yargo State Park,Winder,Georgia,30680,18,3.0,33.968441799999994,-83.7299632,no,none,GA,30680,19620,992680,USA,50595.31090723751,Winder,Barrow County,33.968441799999994,-83.7299632
1097,freedom-park-1,Freedom Park,Valdosta,Georgia,31605,27,4.0,30.9093739,-83.2446723,no,none,GA,31605,9700,581555,USA,59954.123711340195,Valdosta,Lowndes County,30.9093739,-83.2446723
1098,frog-rock-park,Frog Rock Park,Austell,Georgia,30106,18,3.0,33.8039031,-84.636166,no,none,GA,30106,10200,420386,USA,41214.3137254902,Austell,Douglas County,33.8039031,-84.636166
1099,fulwood-disc-golf-course,Fulwood Disc Golf Course,Tifton,Georgia,31794,18,,31.460269399999994,-83.50312109999999,no,none,GA,31794,10350,472395,USA,45642.02898550725,Tifton,Tift County,31.460269399999994,-83.50312109999999
1100,ga-veterans-state-park,GA Veterans State Park,Cordele,Georgia,31015,18,1.0,31.958425,-83.89820999999998,no,none,GA,31015,7080,303641,USA,42887.146892655364,Cordele,Crisp County,31.958425,-83.89820999999998
1101,gascoigne-park-disc-golf-course,Gascoigne Park Disc Golf Course,St. Simons Island,Georgia,31522,9,3.0,31.1674687,-81.4104647,no,none,GA,31522,8610,1147091,USA,133227.75842044136,St.%20Simons%20Island,Glynn County,31.1674687,-81.4104647
1102,green-valley-disc-golf-course-0,Green Valley Disc Golf Course,Griffin,Georgia,30224,18,,33.2319889,-84.2187182,no,none,GA,30224,11070,620296,USA,56033.96567299007,Griffin,Spalding County,33.2319889,-84.2187182
1103,howard-peeples-park-course-gum-branch-disc-golf-park,Gum Branch Park Course at Camden Disc Golf Park,Kingsland,Georgia,31548,18,,30.8020552,-81.6347941,no,none,GA,31548,9380,475259,USA,50667.27078891258,Kingsland,Camden County,30.8020552,-81.6347941
1104,hampton-high-school-disc-golf-course,Hampton High School Disc Golf Course,Hampton,Georgia,30228,9,,33.380144300000005,-84.25556259999998,no,none,GA,30228,21220,986668,USA,46497.078228086706,Hampton,Henry County,33.380144300000005,-84.25556259999998
1105,heritage-point-disc-golf,Heritage Point Disc Golf,Dalton,Georgia,30720,18,5.0,34.7937685,-84.9411646,no,none,GA,30720,11010,758446,USA,68887.01180744778,Dalton,Whitfield County,34.7937685,-84.9411646
1106,herman-c-michael-park,Herman C. Michael Park,Bishop,Georgia,30621,18,3.0,33.865132,-83.47950290000001,no,none,GA,30621,2420,262900,USA,108636.36363636363,Bishop,Oconee County,33.865132,-83.47950290000001
